customer_id,customer_type,registration_date,age_group,gender,location_city,location_state,location_country,income_bracket,preferred_channel,email_opt_in,phone_number,customer_lifetime_value,log_clv,customer_lifetime_value_log,customer_id_new
CUST-011149,Returning,2022-09-28,46-55,Male,Chicago,WA,USA,75-100K,Online,True,8303044964,1051.72,6.959132569841885,6.958182198175059,CUST-13761
CUST-011150,New,2022-11-14,18-25,Not Specified,Austin,CO,USA,<30K,Online,True,(493)390-0251,185.01,5.22580043570886,5.220409877671511,CUST-15965
CUST-011151,New,2022-09-18,46-55,Female,New York,CA,USA,75-100K,Mobile App,False,775.765.8963,710.88,6.567909357881785,6.566503639187598,CUST-15587
CUST-011152,Returning,2024-07-17,26-35,Male,Chicago,OH,USA,50-75K,Mobile App,True,+1-670-586-1993x1458,984.6,6.893250592779255,6.892235467324101,CUST-17278
CUST-011153,VIP,2022-04-17,56-65,Male,Phoenix,OH,USA,100K+,Phone,True,,8324.85,9.027120411738682,9.0270002966683,CUST-10794
CUST-011154,Returning,2023-10-09,26-35,Female,Chicago,OH,USA,30-50K,Online,False,556-663-1138x850,2287.54,7.735669338638783,7.7352322833355895,CUST-17162
CUST-011155,Returning,2023-01-25,36-45,Male,Jacksonville,FL,USA,30-50K,Mobile App,True,(936)622-0334,655.17,6.48641990171294,6.484894743944791,CUST-10998
CUST-011156,Returning,2024-05-22,36-45,Female,Austin,AZ,USA,30-50K,In-Store,True,(846)831-0437,2006.06,7.604426243715698,7.60392787834377,CUST-14401
CUST-011157,Returning,2024-06-13,18-25,Female,Charlotte,NC,USA,30-50K,Mobile App,True,+1-994-783-0133x9590,867.39,6.766640922507157,6.765488702628331,CUST-15732
CUST-011158,Returning,2024-06-09,36-45,Male,Dallas,TX,USA,<30K,Online,True,+1-217-474-1743x0435,1379.47,7.230179299877291,7.229454646411085,CUST-13984
CUST-011159,Returning,2024-05-12,18-25,Male,Chicago,CA,USA,30-50K,Mobile App,True,885.802.2894,2397.42,7.78256546620616,7.782148438109104,CUST-18483
CUST-011160,Returning,2023-02-10,36-45,Male,Columbus,IL,USA,75-100K,In-Store,True,227-452-3328x29302,3421.62,8.13816161863706,8.137869402114227,CUST-11797
CUST-011161,Returning,2024-05-13,36-45,Male,Los Angeles,CO,USA,50-75K,Mobile App,True,969-313-3030x33467,2983.78,8.001281321268042,8.00094623206416,CUST-16005
CUST-011162,New,2024-03-26,46-55,Female,Chicago,FL,Mexico,30-50K,Online,True,001-716-575-0762x7995,264.12,5.580182553678253,5.576403545326371,CUST-10537
CUST-011163,New,2024-08-22,36-45,Male,Jacksonville,CA,USA,50-75K,Phone,True,211-883-2410x2464,302.07,5.7139638019299515,5.710658778595633,CUST-15070
CUST-011164,Returning,2023-12-07,18-25,Female,Columbus,FL,USA,75-100K,Mobile App,False,903.342.0284,1253.58,7.134556134199695,7.133758736862214,CUST-10611
CUST-011165,Returning,2022-09-21,36-45,Female,Austin,TX,USA,30-50K,In-Store,False,+1-736-667-9531,1020.52,6.929046993116426,6.928067580294015,CUST-15122
CUST-011166,Returning,2022-10-04,36-45,Female,Austin,NY,USA,30-50K,Online,True,464.687.1775x461,2002.43,7.602615990608823,7.602116722026909,CUST-12458
CUST-011167,New,2022-04-09,18-25,Male,San Antonio,OH,UK,<30K,Mobile App,True,+1-388-263-3255,118.14,4.7802992722005415,4.771870361879089,CUST-10851
CUST-011168,Returning,2023-10-19,18-25,Female,Columbus,MA,USA,<30K,In-Store,True,412.525.9095x66844,776.83,6.656507991304393,6.655221536210786,CUST-15211
CUST-011169,Returning,2024-08-27,26-35,Female,Seattle,NC,USA,30-50K,Online,True,(312) 134-7568,1831.09,7.513212670664957,7.512666696934569,CUST-12309
CUST-011170,Returning,2023-08-14,65+,Male,Austin,OH,USA,50-75K,In-Store,True,+1-568-268-6655,870.4,6.770101113683341,6.768952876101678,CUST-19882
CUST-011171,Returning,2022-08-21,46-55,Female,New York,AZ,USA,75-100K,Mobile App,True,,3172.09,8.06246115550492,8.062145955618304,CUST-12788
CUST-011172,Returning,2023-10-17,46-55,Male,San Jose,OH,USA,30-50K,Phone,True,001-403-792-5199x945,1496.96,7.31185946145096,7.31119166395576,CUST-10041
CUST-011173,Returning,2023-01-16,26-35,Female,Seattle,TX,USA,<30K,In-Store,True,001-917-412-2276x4338,1264.03,7.142851116295434,7.142060308602367,CUST-10803
CUST-011174,Returning,2023-05-30,65+,Female,Jacksonville,IL,USA,100K+,Online,True,(805)742-2162,3132.65,8.049953738313167,8.049634570699588,CUST-15462
CUST-011175,VIP,2024-05-11,26-35,Female,Seattle,PA,USA,100K+,Online,False,+1-249-663-3083x34447,19752.34,9.89107786995517,9.891027244323606,CUST-11726
CUST-011176,VIP,2022-01-19,26-35,Male,Chicago,MA,USA,100K+,Mobile App,True,887.789.9504x70205,9912.11,9.201613402511228,9.201512520906803,CUST-18063
CUST-011177,New,2023-04-04,26-35,Female,Dallas,CO,USA,50-75K,In-Store,True,895-837-7492,429.07,6.063947986136315,6.061620075780384,CUST-19137
CUST-011178,Returning,2024-01-12,18-25,Male,Jacksonville,NY,USA,50-75K,In-Store,True,+1-432-495-6342x7775,1836.96,7.516411539893183,7.515867310345502,CUST-14469
CUST-011179,VIP,2023-06-28,36-45,Male,Dallas,OH,USA,75-100K,In-Store,True,(492)206-1658x129,7601.0,8.936166649549195,8.936035096566041,CUST-10539
CUST-011180,Returning,2022-07-30,46-55,Male,Philadelphia,AZ,USA,50-75K,Online,True,+1-459-722-9411x5630,2864.79,7.9605993328493785,7.96025032803306,CUST-16786
CUST-011181,Returning,2024-06-01,46-55,Male,Dallas,NY,USA,30-50K,Phone,False,896-836-3726x29420,1897.91,7.549035316324256,7.548508559710499,CUST-12183
CUST-011182,New,2024-08-10,26-35,Female,Fort Worth,IL,USA,50-75K,In-Store,False,554-598-0851,380.76,5.944792138909551,5.942169255383105,CUST-11995
CUST-011183,Returning,2023-06-07,46-55,Female,Boston,MA,USA,100K+,Online,True,001-413-480-0498x3211,1742.66,7.463741631334458,7.46316796051398,CUST-15323
CUST-011184,VIP,2024-02-20,56-65,Male,Houston,IL,Canada,75-100K,In-Store,True,7571342222,8333.67,9.028179202319524,9.02805921436617,CUST-12432
CUST-011185,New,2024-06-18,46-55,Male,Boston,IL,USA,30-50K,Mobile App,True,,437.07,6.082378714958612,6.080093365334014,CUST-10363
CUST-011186,Returning,2022-07-09,26-35,Female,Austin,FL,USA,100K+,In-Store,True,+1-368-776-4019,2116.52,7.658000871581959,7.657528509479289,CUST-11032
CUST-011187,Returning,2024-05-03,36-45,Male,San Antonio,NC,USA,50-75K,Phone,False,+1-201-550-3264,2871.47,7.962927565804144,7.962579372748469,CUST-15434
CUST-011188,Returning,2022-06-29,56-65,Female,Charlotte,MA,USA,100K+,In-Store,True,+1-887-435-8566x4641,5842.16,8.67302702537309,8.672855870453509,CUST-10636
CUST-011189,Returning,2022-06-28,56-65,Male,Seattle,CO,USA,100K+,In-Store,True,342.519.2622,2348.83,7.762098264095978,7.761672610818193,CUST-10554
CUST-011190,Returning,2022-08-27,46-55,Other,Seattle,AZ,USA,30-50K,In-Store,True,(504)310-4294,2011.85,7.607306907215077,7.606809975756543,CUST-10936
CUST-011191,Returning,2022-06-04,26-35,Female,New York,WA,USA,50-75K,Online,True,,828.04,6.720268404875962,6.7190614623971525,CUST-10522
CUST-011192,New,2022-09-25,36-45,Female,Houston,PA,USA,50-75K,Phone,True,678-391-1797x2699,354.9,5.874649792516147,5.871836059652451,CUST-15107
CUST-011193,Returning,2022-05-27,36-45,Female,Austin,NY,UK,50-75K,In-Store,True,+1-428-231-8003x6660,1490.89,7.307799051504216,7.307128536053887,CUST-16184
CUST-011194,Returning,2024-05-17,36-45,Female,Austin,TX,UK,50-75K,Online,True,8055328538,2565.15,7.850162000209064,7.849772235427173,CUST-16224
CUST-011195,Returning,2023-01-08,36-45,Male,Jacksonville,MA,USA,<30K,In-Store,True,505-205-2438,1373.23,7.225648853242109,7.2249209081261405,CUST-16855
CUST-011196,Returning,2024-09-17,46-55,Male,San Diego,FL,USA,100K+,In-Store,True,(882)469-2990x076,5026.66,8.52270994610311,8.52251102663301,CUST-16102
CUST-011197,VIP,2022-12-23,26-35,Other,Charlotte,IL,USA,75-100K,Online,True,,11077.43,9.312755253510439,9.312664983938355,CUST-17534
CUST-011198,Returning,2024-03-14,26-35,Male,Chicago,IL,USA,30-50K,Online,True,249.489.0419,753.12,6.6255515065383825,6.624224577652832,CUST-18248
CUST-011199,New,2024-06-28,18-25,Male,Chicago,TX,USA,<30K,Mobile App,True,001-618-351-8626x7136,103.7,4.651099117876491,4.641502115235482,CUST-12479
CUST-011200,Returning,2023-01-17,36-45,Male,Los Angeles,IL,USA,50-75K,Online,True,,1661.26,7.415933401206716,7.415331629572919,CUST-12754
CUST-011201,VIP,2024-05-02,46-55,Female,San Jose,MA,USA,75-100K,Online,True,4133282339,4587.67,8.431345500717367,8.431127548896932,CUST-12104
CUST-011202,New,2022-05-10,65+,Female,Philadelphia,TX,USA,100K+,Phone,True,+1-988-935-2791x87506,1115.71,7.0181421413682195,7.017246252541847,CUST-17158
CUST-011203,Returning,2023-06-21,46-55,Female,Austin,MA,USA,<30K,Phone,False,(811)990-2441x361,1090.59,6.995390627927437,6.994474113185298,CUST-16350
CUST-011204,Returning,2024-01-07,46-55,Female,San Jose,TX,USA,100K+,In-Store,True,597.661.7815x969,5251.94,8.566543198844183,8.566352811138085,CUST-12585
CUST-011205,Returning,2023-06-24,36-45,Female,Jacksonville,NC,USA,<30K,In-Store,True,(772)302-6656x862,1744.37,7.464721846544369,7.4641487379303335,CUST-11358
CUST-011206,VIP,2022-05-07,46-55,Female,San Diego,CA,USA,100K+,Online,True,(457)734-9899,19194.88,9.862450951656243,9.862398855787328,CUST-11130
CUST-011207,Returning,2023-10-28,36-45,Male,Los Angeles,NC,USA,30-50K,Mobile App,True,939-446-0742x99074,2391.92,7.7802696565096,7.779851669695178,CUST-12085
CUST-011208,Returning,2023-01-17,46-55,Male,Houston,WA,USA,<30K,In-Store,False,001-296-969-4179x96708,1699.3,7.43855998506344,7.43797168054006,CUST-12967
CUST-011209,Returning,2024-01-02,26-35,Female,Boston,NC,USA,100K+,Mobile App,True,674-385-9946x4183,5118.37,8.540786663587665,8.54059130797145,CUST-13601
CUST-011210,New,2023-10-16,26-35,Female,Dallas,CO,USA,50-75K,Mobile App,True,(627) 823-8358,483.19,6.182477391667807,6.180409951042215,CUST-18425
CUST-011211,New,2022-08-17,36-45,Female,San Antonio,OH,USA,30-50K,Online,True,8928615751,210.07,5.3521898320125265,5.347440808507589,CUST-17227
CUST-011212,Returning,2024-05-12,36-45,Female,Jacksonville,PA,USA,30-50K,In-Store,True,,1391.32,7.238726699532315,7.238008215789433,CUST-15522
CUST-011213,Returning,2022-01-16,46-55,Female,Austin,TX,USA,100K+,In-Store,False,5351732036,2948.59,7.989421456623979,7.989082368969963,CUST-15286
CUST-011214,Returning,2024-05-24,26-35,Male,San Antonio,AZ,USA,<30K,Online,True,(568)477-2078,586.51,6.375893267150049,6.374189718246556,CUST-10884
CUST-011215,New,2023-11-15,26-35,Female,Boston,IL,USA,30-50K,Online,True,983-356-1161x7338,388.57,5.9650435667501815,5.962473333757384,CUST-17170
CUST-011216,Returning,2024-04-05,46-55,Male,Phoenix,MA,USA,50-75K,In-Store,True,,1380.75,7.231106090713372,7.2303821087812965,CUST-13214
CUST-011217,New,2024-02-22,36-45,Female,Philadelphia,PA,USA,<30K,Online,True,(700)503-0566x199,288.81,5.66922553584749,5.665769032457985,CUST-16733
CUST-011218,Returning,2023-01-16,18-25,Male,Columbus,AZ,USA,<30K,In-Store,False,9566418493,1643.74,7.405337595996264,7.404729412257379,CUST-18498
CUST-011219,New,2024-02-01,26-35,Female,Los Angeles,OH,USA,30-50K,In-Store,True,,257.28,5.554044267758266,5.550164985990602,CUST-19104
CUST-011220,Returning,2022-03-04,18-25,Male,Fort Worth,TX,USA,30-50K,Mobile App,True,(379)508-7018x72600,1019.27,6.927822577132249,6.926841963778126,CUST-15307
CUST-011221,Returning,2022-03-12,18-25,Female,Columbus,MA,USA,30-50K,Mobile App,False,(951)603-4444x29906,787.83,6.670550835019571,6.669282330542903,CUST-13170
CUST-011222,Returning,2024-02-01,36-45,Male,San Diego,NY,USA,50-75K,In-Store,True,+1-756-886-5240x62215,1852.67,7.524922736755564,7.524383120841069,CUST-11563
CUST-011223,VIP,2022-09-19,36-45,Female,Los Angeles,TX,USA,100K+,Mobile App,False,625.962.2219x0533,14341.53,9.57098452815939,9.570914803022822,CUST-18278
CUST-011224,Returning,2024-08-28,56-65,Male,San Antonio,OH,USA,30-50K,Mobile App,True,7477476484,1773.83,7.4814599226749445,7.4808963296418165,CUST-15661
CUST-011225,New,2023-07-06,36-45,Female,Phoenix,NY,USA,<30K,In-Store,False,+1-939-365-2138x350,167.43,5.126520233210295,5.120565353468452,CUST-14811
CUST-011226,Returning,2022-02-16,26-35,Male,Seattle,IL,USA,30-50K,Mobile App,False,+1-858-100-3386,1304.08,7.174019620559854,7.173253090298035,CUST-16889
CUST-011227,Returning,2023-12-11,26-35,Female,San Jose,IL,USA,<30K,Online,False,(522)711-7327x7264,1204.49,7.0946414022736715,7.093811519820379,CUST-11281
CUST-011228,Returning,2023-01-04,36-45,Female,Austin,NY,USA,30-50K,In-Store,False,+1-909-724-9682,2301.04,7.741550965325477,7.741116473630467,CUST-15485
CUST-011229,VIP,2023-09-13,36-45,Male,New York,PA,USA,100K+,Online,False,,8282.65,9.022038971502198,9.021918244483949,CUST-16847
CUST-011230,Returning,2023-10-02,26-35,Female,Houston,IL,USA,50-75K,In-Store,True,,1763.17,7.4754356038053515,7.474868604294791,CUST-15952
CUST-011231,Returning,2024-01-16,46-55,Male,Los Angeles,WA,USA,30-50K,Phone,True,(935) 365-2429,1587.72,7.370683939555909,7.37005430384232,CUST-15517
CUST-011232,Returning,2024-05-17,26-35,Female,San Diego,PA,USA,50-75K,Mobile App,True,,2328.86,7.75356345891761,7.753134156441669,CUST-10866
CUST-011233,VIP,2022-04-12,46-55,Male,Columbus,NC,USA,100K+,Mobile App,True,305-608-0549,19063.07,9.855560690614052,9.855508234542066,CUST-11788
CUST-011234,Returning,2023-03-22,46-55,Female,Austin,MA,USA,30-50K,Mobile App,True,+1-356-391-3232,2394.35,7.781284636954986,7.7808670742623205,CUST-13118
CUST-011235,VIP,2022-03-23,26-35,Male,Charlotte,AZ,USA,75-100K,Online,False,215.794.9734x493,5447.22,8.603044228805508,8.60286066577312,CUST-10459
CUST-011236,Returning,2024-08-06,56-65,Female,Jacksonville,CA,Mexico,50-75K,In-Store,True,(458) 927-2869,2827.29,7.947427567727868,7.947073934675052,CUST-19463
CUST-011237,Returning,2024-03-27,26-35,Male,Dallas,NY,USA,50-75K,Mobile App,True,913-438-9260,1142.15,7.041542888780236,7.0406677301018785,CUST-11776
CUST-011238,Returning,2023-05-26,46-55,Female,Austin,WA,USA,75-100K,Online,True,,3190.59,8.068274504204503,8.067961131655254,CUST-18226
CUST-011239,Returning,2022-03-15,56-65,Male,San Diego,AZ,USA,30-50K,In-Store,False,+1-615-827-8730,741.19,6.60960527507844,6.608257002685006,CUST-18919
CUST-011240,Returning,2023-10-07,56-65,Male,Boston,NY,USA,<30K,In-Store,True,(751)552-1746,1096.32,7.000626122386744,6.9997143956957,CUST-16693
CUST-011241,VIP,2024-03-13,26-35,Female,Dallas,FL,USA,75-100K,Online,True,637-880-1891x56734,8951.05,9.09963783532022,9.099526122823386,CUST-18216
CUST-011242,VIP,2022-02-11,36-45,Female,San Jose,NY,USA,100K+,Online,True,+1-118-738-3700,15698.16,9.66136248672034,9.661298787016012,CUST-15697
CUST-011243,New,2023-10-01,46-55,Male,Charlotte,FL,USA,<30K,In-Store,True,001-299-246-6450,146.99,4.997144703913756,4.990364557253896,CUST-19237
CUST-011244,New,2023-03-28,36-45,Male,Jacksonville,IL,USA,50-75K,In-Store,False,208-598-5739,158.52,5.072169306213528,5.065880768322234,CUST-15002
CUST-011245,New,2023-09-12,26-35,Male,Phoenix,AZ,USA,50-75K,In-Store,True,+1-652-611-8968x44246,210.55,5.354461377166077,5.349723154607937,CUST-11444
CUST-011246,Returning,2024-09-16,26-35,Female,San Antonio,NC,USA,30-50K,Mobile App,True,+1-393-324-3078,1446.92,7.277883322800616,7.277192438302836,CUST-16583
CUST-011247,Returning,2023-06-04,18-25,Female,Houston,IL,USA,<30K,Online,False,619.502.2179x78912,594.14,6.388796671985958,6.387114981827755,CUST-13617
CUST-011248,Returning,2023-11-29,36-45,Female,Jacksonville,NY,USA,100K+,In-Store,True,+1-697-517-0598x4451,2028.76,7.6156728384455326,7.615180047960214,CUST-10405
CUST-011249,Returning,2022-11-12,36-45,Female,San Diego,CA,USA,75-100K,Mobile App,False,,1117.83,7.020038775412351,7.019144584908089,CUST-19937
CUST-011250,Returning,2022-03-14,36-45,Female,Seattle,AZ,USA,75-100K,In-Store,True,,2413.44,7.789222655139437,7.788808394629938,CUST-16222
CUST-011251,Returning,2023-05-11,26-35,Male,Fort Worth,TX,USA,30-50K,Online,True,(772)886-8112x30388,2099.67,7.650011620445693,7.649535468506139,CUST-14921
CUST-011252,New,2024-09-12,18-25,Female,San Diego,IL,USA,<30K,Online,True,+1-611-793-9781,122.84,4.818990409841417,4.810882695572622,CUST-17419
CUST-011253,VIP,2022-06-16,26-35,Female,Jacksonville,AZ,Canada,<30K,Mobile App,True,(947) 365-9820,3359.83,8.119943246261416,8.119645656439172,CUST-12658
CUST-011254,Returning,2023-01-24,26-35,Male,Columbus,AZ,USA,50-75K,Online,True,,2883.8,7.967210852449053,7.966864147872546,CUST-18884
CUST-011255,Returning,2022-07-04,26-35,Female,Dallas,CO,USA,30-50K,Mobile App,True,928-266-9335x15880,2294.65,7.738771306795058,7.738335605417884,CUST-10663
CUST-011256,New,2024-07-05,46-55,Male,Chicago,CA,USA,75-100K,In-Store,False,(467) 897-9515,710.95,6.568007684227004,6.566602103842383,CUST-15748
CUST-011257,VIP,2022-10-06,36-45,Female,Dallas,OH,UK,100K+,Mobile App,True,325-351-3609x0858,17255.31,9.755933152673506,9.755875201177734,CUST-10372
CUST-011258,Returning,2024-02-06,36-45,Male,Austin,WA,USA,50-75K,Mobile App,False,8453024373,2683.19,7.8951342854519595,7.894761664168738,CUST-15060
CUST-011259,VIP,2023-06-27,26-35,Female,San Jose,NY,USA,75-100K,Mobile App,True,587-536-6271x35896,9531.54,9.162466487893909,9.162361578556462,CUST-11822
CUST-011260,New,2024-02-18,26-35,Male,Boston,AZ,USA,<30K,In-Store,False,(939)500-5856x154,153.35,5.039222750948168,5.032722890560261,CUST-19772
CUST-011261,New,2023-10-22,46-55,Female,San Jose,NC,USA,75-100K,Online,True,756-763-9792,714.35,6.572771933412343,6.571373038311167,CUST-12414
CUST-011262,New,2024-09-07,18-25,Male,Seattle,TX,USA,30-50K,Online,True,516-943-6902,359.79,5.888296071618115,5.88552052791174,CUST-17590
CUST-011263,Returning,2024-04-02,26-35,Female,Dallas,WA,USA,50-75K,In-Store,True,627.402.8966x6053,1213.0,7.101675971619444,7.10085190894405,CUST-13727
CUST-011264,Returning,2022-10-08,65+,Male,Phoenix,PA,USA,50-75K,In-Store,True,716.644.1610x19753,974.14,6.882581050433417,6.881555030479663,CUST-11892
CUST-011265,New,2022-05-10,56-65,Male,Boston,WA,USA,50-75K,In-Store,False,7180662772,348.69,5.857047047721082,5.854183275323726,CUST-15367
CUST-011266,Returning,2023-12-12,26-35,Male,Fort Worth,NY,USA,50-75K,Online,True,563.762.8144x4718,933.63,6.84015072904497,6.839080214132164,CUST-18198
CUST-011267,Returning,2023-01-09,46-55,Female,Philadelphia,FL,USA,30-50K,In-Store,True,609.269.0676,827.12,6.719158071420511,6.717949787278438,CUST-18338
CUST-011268,Returning,2022-08-04,36-45,Male,Houston,OH,USA,30-50K,Mobile App,False,001-622-788-4987,1642.87,7.4048084970637085,7.404199991352361,CUST-14449
CUST-011269,Returning,2023-06-28,46-55,Male,Jacksonville,FL,USA,50-75K,Online,True,001-851-335-8727x17430,1756.87,7.4718581278430545,7.4712890956944555,CUST-13846
CUST-011270,Returning,2023-01-19,65+,Female,Columbus,MA,USA,<30K,In-Store,True,364-903-4398,1525.28,7.330588681251394,7.329933278745268,CUST-16339
CUST-011271,Returning,2024-04-24,46-55,Male,Columbus,OH,USA,50-75K,In-Store,True,887.675.8333,1431.77,7.267364912503848,7.266666720095557,CUST-14216
CUST-011272,Returning,2024-09-16,18-25,Female,Seattle,CA,USA,<30K,Online,True,+1-198-125-1097,929.84,6.83608740429078,6.835012528335453,CUST-17640
CUST-011273,New,2024-08-25,36-45,Male,Los Angeles,IL,UK,<30K,Online,True,(682)362-5420,94.93,4.563618758829857,4.5531397778937075,CUST-10034
CUST-011274,Returning,2022-10-16,36-45,Other,Dallas,WA,USA,<30K,In-Store,False,+1-323-219-0577x2044,1313.86,7.181485475065857,7.180724648467179,CUST-18965
CUST-011275,Returning,2024-06-18,36-45,Female,Boston,PA,USA,75-100K,In-Store,True,,2069.87,7.6357240878174455,7.6352410823549235,CUST-11716
CUST-011276,New,2022-08-10,46-55,Female,Seattle,AZ,Mexico,100K+,In-Store,True,7795419324,1140.41,7.040019619234721,7.039143125853105,CUST-13045
CUST-011277,Returning,2024-01-21,36-45,Male,Austin,MA,USA,30-50K,Mobile App,False,,1452.12,7.2814682479095865,7.2807798365979615,CUST-10945
CUST-011278,New,2023-11-21,36-45,Female,Columbus,TX,USA,50-75K,Online,True,+1-410-697-9412,302.22,5.714458614653435,5.711155228985614,CUST-12313
CUST-011279,Returning,2023-12-27,18-25,Male,Austin,NY,Mexico,<30K,Mobile App,False,+1-578-360-9030,1735.22,7.459465615301566,7.458889485495111,CUST-13602
CUST-011280,Returning,2022-06-14,18-25,Male,Seattle,MA,USA,<30K,Online,True,(225)617-4224,1162.76,7.059411421465207,7.058551768368234,CUST-10686
CUST-011281,New,2023-05-02,18-25,Female,Fort Worth,WA,USA,50-75K,In-Store,True,001-832-861-1890x034,378.38,5.938538341298576,5.935898981658274,CUST-13859
CUST-011282,New,2024-01-05,26-35,Female,Boston,WA,Canada,50-75K,Mobile App,True,1426644954,480.92,6.177778125171474,6.175700936106709,CUST-15907
CUST-011283,Returning,2023-02-17,26-35,Male,New York,TX,USA,30-50K,Online,True,4203095366,1362.6,7.217883540263748,7.217149918339568,CUST-10700
CUST-011284,Returning,2023-10-14,26-35,Male,Philadelphia,OH,USA,<30K,Online,True,001-418-838-7833,1631.44,7.397831107029527,7.397218339384092,CUST-15891
CUST-011285,Returning,2024-07-15,18-25,Female,San Jose,TX,USA,50-75K,In-Store,False,+1-950-501-7325x900,853.91,6.75099620023831,6.74982580181817,CUST-16221
CUST-011286,New,2023-02-12,26-35,Female,Houston,FL,USA,50-75K,Mobile App,False,+1-679-334-5815,365.19,5.903152324385304,5.900417766089615,CUST-11324
CUST-011287,Returning,2023-06-23,18-25,Not Specified,Dallas,IL,USA,50-75K,Mobile App,False,(101) 773-6482,988.88,6.897583723660641,6.8965729895795675,CUST-11847
CUST-011288,New,2022-03-08,46-55,Male,Houston,FL,USA,50-75K,In-Store,True,219.428.1707x4436,456.16,6.125033439029397,6.122843625164362,CUST-12224
CUST-011289,Returning,2024-05-06,46-55,Male,Seattle,IL,USA,50-75K,Mobile App,True,244.422.5216,1145.85,7.044774332640225,7.043901998655478,CUST-13922
CUST-011290,Returning,2022-03-17,18-25,Male,Jacksonville,FL,USA,<30K,Online,True,9142404196,1165.72,7.0619516720502435,7.061094200851609,CUST-14232
CUST-011291,Returning,2022-08-02,46-55,Male,Los Angeles,OH,USA,30-50K,Online,True,(703) 495-9898,638.04,6.45996705022745,6.4584009773042474,CUST-15213
CUST-011292,Returning,2024-05-20,36-45,Male,San Jose,MA,USA,50-75K,Online,False,+1-379-848-0245x5985,1068.19,6.974656631433896,6.973720906319068,CUST-11370
CUST-011293,Returning,2022-08-26,18-25,Male,Philadelphia,FL,USA,30-50K,In-Store,False,3214191589,1889.0,7.5443321080536885,7.543802867501509,CUST-16315
CUST-011294,New,2022-10-16,36-45,Male,Houston,NC,USA,30-50K,Online,True,(586)949-8647x86862,370.81,5.91838297110639,5.91568980204434,CUST-19136
CUST-011295,Returning,2024-07-18,26-35,Female,Houston,CA,USA,50-75K,Online,False,(300)388-4474x0837,1142.72,7.042041386737535,7.0411666644060835,CUST-19576
CUST-011296,New,2022-09-27,36-45,Female,Los Angeles,TX,USA,50-75K,Online,True,001-607-249-9216,198.14,5.294008094959938,5.288973851544884,CUST-19128
CUST-011297,New,2023-09-06,18-25,Male,Houston,AZ,USA,30-50K,Online,True,,248.6,5.519859636495273,5.515845179076611,CUST-13238
CUST-011298,Returning,2023-11-01,46-55,Female,Phoenix,NY,USA,50-75K,In-Store,True,,2609.4,7.867258745279111,7.866875588831648,CUST-14160
CUST-011299,Returning,2022-03-02,26-35,Male,Jacksonville,WA,Mexico,50-75K,Online,True,7695836923,2279.95,7.732347301833703,7.731908791883463,CUST-11572
CUST-011300,New,2022-08-11,36-45,Male,San Jose,TX,USA,50-75K,Online,True,,243.51,5.499256207874054,5.495158009441194,CUST-17296
CUST-011301,New,2023-11-24,46-55,Female,San Jose,IL,USA,50-75K,Online,True,+1-834-237-1776,284.96,5.655851940898651,5.652348819541351,CUST-13999
CUST-011302,Returning,2022-09-05,26-35,Female,San Jose,CO,USA,100K+,Online,True,(362) 566-5491,5000.92,8.517577117707106,8.517377174490314,CUST-19478
CUST-011303,Returning,2024-04-15,46-55,Male,Philadelphia,OH,USA,75-100K,In-Store,False,,1480.42,7.300756366230596,7.300081110282943,CUST-10057
CUST-011304,Returning,2023-08-13,36-45,Female,San Antonio,CA,USA,75-100K,In-Store,False,8335000088,2176.91,7.686120980325065,7.685661719084612,CUST-19817
CUST-011305,New,2022-07-22,46-55,Male,Philadelphia,FL,USA,30-50K,In-Store,True,367-339-1900x8899,338.28,5.826825725166335,5.8238739549140215,CUST-13183
CUST-011306,Returning,2023-10-11,26-35,Female,San Jose,CO,USA,30-50K,Online,True,476.837.7306x03617,1519.85,7.327024668066699,7.326366924760189,CUST-14253
CUST-011307,New,2024-09-04,26-35,Female,Boston,MA,USA,50-75K,Online,True,+1-400-401-4313,468.33,6.15130614575193,6.149173175636685,CUST-11695
CUST-011308,Returning,2023-06-07,26-35,Female,Denver,WA,USA,75-100K,Mobile App,True,7791729111,3760.94,8.232690060770473,8.232424205139148,CUST-17380
CUST-011309,VIP,2023-06-24,46-55,Male,Columbus,OH,USA,100K+,Online,True,737-611-8151,12313.89,9.418564378318237,9.41848317250938,CUST-12506
CUST-011310,Returning,2023-01-28,26-35,Male,Chicago,NY,USA,<30K,In-Store,True,,1048.2,6.955783247992719,6.954829686368066,CUST-12933
CUST-011311,Returning,2022-06-19,46-55,Female,Fort Worth,WA,Mexico,75-100K,Online,False,582-694-2034x01535,2037.51,7.619974427815095,7.619483753078434,CUST-14394
CUST-011312,New,2024-02-01,26-35,Female,Austin,OH,USA,<30K,Mobile App,True,(860)975-6999x44946,269.74,5.6011589507576405,5.597458532088711,CUST-13785
CUST-011313,VIP,2022-01-21,46-55,Male,Dallas,CA,USA,75-100K,Online,False,(301)408-2402,3583.49,8.184371483499664,8.1840924648622,CUST-15819
CUST-011314,New,2022-05-18,18-25,Female,Dallas,TX,USA,<30K,In-Store,True,,157.09,5.063164491108096,5.056818889511848,CUST-15615
CUST-011315,New,2023-03-09,46-55,Male,Jacksonville,OH,USA,30-50K,Phone,True,(438)279-4026,155.89,5.055544922844864,5.04915063032459,CUST-10163
